#{"t_start": 1780751807.5164056, "env_id": "roundabout-v0"}
r,l,t
25.958333,33,3087.609922
11.166667,13,3087.950694
5.333333,7,3088.134912
27.916667,33,3088.918792
5.208333,7,3089.107802
7.25,9,3089.342016
27.333333,33,3090.12051
5.5,7,3090.307739
26.916667,33,3091.058531
5.416667,7,3091.245265
8.625,10,3091.495066
2.75,4,3091.606591
25.875,33,3092.387406
5.416667,7,3092.565432
26.625,33,3093.340826
9.5,12,3093.642028
26.5,33,3094.433743
27.916667,33,3095.209928
28.0,33,3095.967426
27.333333,33,3096.756532
26.666667,33,3097.510729
26.375,33,3098.275795
27.166667,33,3099.040702
2.708333,4,3099.149435
28.208333,33,3099.93049
25.458333,33,3100.684588
25.583333,33,3101.452806
5.791667,7,3101.630896
2.791667,4,3101.743127
27.708333,33,3102.483402
26.958333,33,3103.283602
27.541667,33,3104.027454
5.333333,7,3104.21056
27.75,33,3104.953172
5.375,7,3105.132529
26.375,33,3105.901533
5.416667,7,3106.09238
27.583333,33,3106.861856
9.625,11,3107.139452
9.541667,11,3107.409415
26.333333,33,3109.985471
25.166667,33,3110.751168
26.416667,33,3111.516894
9.0,11,3111.788753
27.875,33,3112.557249
3.458333,5,3112.689689
2.791667,4,3112.798985
27.583333,33,3113.554732
27.375,33,3114.31782
5.5,7,3114.496801
26.958333,33,3115.250503
26.375,33,3116.004567
9.583333,11,3116.296975
26.625,33,3117.117575
26.75,33,3117.905968
28.291667,33,3119.924133
26.833333,33,3120.772837
27.583333,33,3121.545725
10.083333,12,3121.842057
26.75,33,3122.604267
9.5,11,3122.903383
27.5,33,3123.655976
5.625,7,3123.833935
25.5,31,3124.559624
2.833333,4,3124.67079
26.333333,33,3125.432068
27.125,33,3126.188613
26.583333,33,3126.956214
27.833333,33,3127.722076
27.0,33,3128.477553
27.708333,33,3129.285964
26.666667,33,3130.044977
26.916667,33,3130.872034
9.25,11,3131.14596
5.25,7,3131.323464
27.75,33,3132.088377
26.708333,33,3132.90562
26.583333,33,3133.750449
27.166667,33,3134.522193
3.458333,5,3134.651797
5.75,7,3134.80672
27.583333,33,3135.491767
27.541667,33,3136.183814
5.708333,7,3136.342387
26.5,33,3137.053156
5.625,7,3137.230328
27.0,33,3137.952282
27.0,33,3138.660688
28.041667,33,3139.383056
9.166667,11,3139.632952
26.916667,33,3140.360789
27.5,33,3141.053221
27.916667,33,3141.734323
26.166667,33,3142.417779
24.791667,33,3143.102101
26.708333,33,3143.796347
27.0,33,3144.478075
26.791667,33,3145.160407
5.583333,7,3145.33744
27.416667,33,3146.048228
28.041667,33,3146.777946
9.458333,11,3147.028587
27.75,33,3147.729568
25.958333,33,3148.425785
26.166667,33,3149.118537
5.625,7,3149.279253
26.041667,33,3149.95032
27.375,33,3150.632276
8.583333,10,3150.862324
27.791667,33,3151.553832
27.166667,33,3152.227691
27.458333,33,3152.958786
27.5,33,3153.722326
26.333333,33,3154.462182
27.125,33,3155.199556
5.75,7,3155.359738
9.458333,11,3155.616144
27.583333,33,3156.301708
27.625,33,3158.485967
8.833333,11,3158.753262
2.791667,4,3158.858288
27.0,33,3159.557702
28.041667,33,3160.290389
9.041667,11,3160.553988
5.375,7,3160.721406
27.041667,33,3161.409484
27.708333,33,3162.118223
27.541667,33,3162.833853
26.375,33,3163.559119
28.083333,33,3164.259628
26.75,33,3164.962431
11.25,14,3165.279151
27.5,33,3165.968973
27.666667,33,3166.675712
9.625,11,3166.937907
27.916667,33,3167.628954
9.666667,12,3167.907062
9.958333,12,3168.188993
26.833333,33,3168.889081
26.708333,33,3169.580787
5.666667,7,3169.755238
26.458333,33,3170.450655
5.125,7,3170.608405
27.666667,33,3171.307325
27.666667,33,3171.996502
27.625,33,3172.673085
5.625,7,3172.84658
27.041667,33,3173.538922
9.125,11,3173.804317
27.916667,33,3174.508003
28.25,33,3175.217772
5.5,7,3175.376724
5.416667,7,3175.547266
5.75,7,3175.701913
27.791667,33,3176.400609
2.75,4,3176.502873
2.75,4,3176.604135
27.708333,33,3177.284894
27.083333,33,3177.987132
28.208333,33,3178.691697
2.666667,4,3178.790982
27.25,33,3179.501418
28.125,33,3180.214549
27.333333,33,3180.898971
27.75,33,3181.627187
9.708333,12,3181.90845
28.208333,33,3182.639284
28.291667,33,3183.347074
27.791667,33,3184.049014
27.791667,33,3184.758182
8.916667,11,3185.017971
26.833333,33,3185.725591
27.458333,33,3186.452134
26.583333,33,3187.185035
27.541667,33,3187.919218
5.416667,7,3188.086686
26.0,33,3188.816622
9.5,11,3189.071313
28.041667,33,3189.784463
5.208333,7,3189.952457
27.041667,33,3190.649384
27.833333,33,3191.36657
25.958333,33,3192.065038
26.666667,33,3192.742268
5.333333,7,3192.91027
9.625,12,3193.183019
26.791667,33,3193.888844
26.875,33,3194.578167
25.5,33,3195.303173
27.166667,33,3196.005807
27.833333,33,3196.671523
28.083333,33,3197.388021
28.333333,33,3198.110525
5.625,7,3198.285765
2.708333,4,3198.394779
5.25,7,3198.570876
28.041667,33,3199.263645
5.416667,7,3199.426325
27.583333,33,3200.137978
28.0,33,3200.84659
27.708333,33,3201.543065
27.916667,33,3202.238796
5.666667,7,3202.410243
26.0,33,3204.647537
28.208333,33,3205.370283
26.875,33,3206.068039
9.458333,13,3206.367904
28.291667,33,3207.081637
26.916667,33,3207.812357
26.458333,33,3208.566398
27.625,33,3209.267125
28.208333,33,3209.97817
5.666667,7,3210.153311
27.458333,33,3210.880279
27.125,33,3211.645738
5.666667,7,3211.815733
9.625,11,3212.076022
27.041667,33,3212.776966
26.958333,33,3213.513724
9.041667,11,3213.782394
27.25,33,3214.497493
27.166667,33,3215.224552
27.0,33,3215.931255
5.375,7,3216.098208
5.666667,7,3216.268113
26.75,33,3216.969229
27.083333,33,3217.684038
26.0,33,3218.378565
5.416667,7,3218.553936
26.208333,33,3219.277633
27.916667,33,3219.982964
26.583333,33,3220.680509
27.583333,33,3221.546621
5.666667,7,3221.733141
27.791667,33,3222.455303
27.041667,33,3223.180257
26.708333,33,3223.901541
5.458333,7,3224.077825
26.458333,33,3224.792802
27.708333,33,3225.530377
27.0,33,3226.242908
27.708333,33,3226.951258
9.791667,12,3227.229507
5.666667,7,3227.411718
27.833333,33,3228.140876
5.375,7,3228.312656
8.916667,11,3228.571117
26.75,33,3229.284077
5.791667,7,3229.465095
28.208333,33,3230.198025
10.0,13,3230.52588
27.708333,33,3231.271534
5.625,7,3231.454526
27.375,33,3232.206208
27.0,33,3234.977616
26.958333,33,3235.699177
27.583333,33,3236.590128
5.458333,7,3236.779038
27.75,33,3237.624165
27.291667,33,3238.381722
5.791667,7,3238.550448
27.333333,33,3239.298748
28.041667,33,3240.047156
26.583333,33,3240.782558
5.416667,7,3240.959143
27.125,33,3241.706671
18.666667,25,3242.298348
9.625,12,3242.604409
26.583333,33,3243.362257
28.166667,33,3244.104446
26.791667,33,3244.830142
26.916667,33,3245.560211
9.541667,11,3245.823738
27.083333,33,3246.541096
26.208333,33,3247.308715
26.625,33,3247.997016
17.75,22,3248.492344
26.666667,33,3249.241934
5.458333,7,3249.416932
27.75,33,3250.202786
27.0,33,3250.914017
11.166667,14,3251.289206
5.583333,7,3251.476493
25.583333,33,3252.291503
27.958333,33,3255.178459
26.708333,33,3255.903488
27.375,33,3256.59814
27.166667,33,3257.293901
27.375,33,3257.991472
27.875,33,3258.713073
28.083333,33,3259.435297
26.791667,33,3260.20195
25.958333,33,3260.940331
27.416667,33,3261.668592
5.833333,7,3261.844135
28.041667,33,3262.656039
5.583333,7,3262.828844
5.5,7,3263.00244
27.625,33,3263.716198
27.333333,33,3264.412504
27.583333,33,3265.129155
27.666667,33,3265.834989
26.916667,33,3266.560361
5.75,7,3266.736725
27.75,33,3267.45648
27.0,33,3268.177372
22.833333,28,3268.796437
26.708333,33,3269.496395
5.5,7,3269.670095
13.791667,17,3270.057661
27.583333,33,3270.804772
28.166667,33,3271.690283
27.666667,33,3272.452399
9.25,11,3272.71695
5.666667,7,3272.888736
27.125,33,3273.624951
28.291667,33,3274.336647
27.125,33,3275.050202
27.666667,33,3275.785002
5.791667,7,3275.956863
26.708333,33,3276.677144
26.833333,33,3277.394552
26.5,33,3278.11027
27.166667,33,3278.825856
26.833333,33,3279.547455
9.375,11,3279.822851
27.75,33,3280.549893
28.125,33,3281.267969
27.125,33,3282.051792
5.375,7,3282.227804
26.5,33,3282.950856
10.666667,13,3283.255948
5.583333,7,3283.427681
5.583333,7,3283.598618
27.583333,33,3284.353595
27.291667,33,3285.087893
26.708333,33,3285.802939
26.833333,33,3286.537927
9.333333,12,3286.878512
26.791667,33,3287.605015
27.666667,33,3288.328009
26.666667,33,3289.075002
5.625,7,3289.259186
5.375,7,3289.444273
27.041667,33,3290.208405
28.25,33,3291.009277
26.958333,33,3291.871737
28.0,33,3292.687972
27.458333,33,3293.502459
26.583333,33,3294.320082
27.875,33,3295.45343
5.458333,7,3295.739002
27.833333,33,3296.853393
26.583333,33,3297.723948
27.041667,33,3298.552955
26.708333,33,3299.36351
27.416667,33,3300.177574
27.541667,33,3301.00774
5.458333,7,3301.206312
26.75,33,3302.049824
26.708333,33,3304.745474
26.625,33,3305.569851
26.875,33,3306.380255
26.958333,33,3307.178239
27.208333,33,3307.963552
26.416667,33,3308.820032
26.958333,33,3309.658833
10.083333,12,3310.053423
27.958333,33,3310.963188
26.5,33,3311.888627
27.416667,33,3312.802861
15.125,18,3313.297659
5.541667,7,3313.505765
27.583333,33,3314.368052
9.625,12,3314.702075
8.958333,11,3315.001415
13.791667,16,3315.425478
27.375,33,3316.255053
26.625,33,3317.110233
28.25,33,3317.972803
28.125,33,3318.865272
3.5,5,3319.022319
27.25,33,3319.890187
9.625,11,3320.205425
27.583333,33,3321.034432
9.583333,11,3321.372674
27.5,33,3322.215454
5.708333,7,3322.423271
27.916667,33,3323.27106
5.5,7,3323.481343
26.75,33,3324.316792
5.625,7,3324.505293
27.666667,33,3325.302167
5.75,7,3325.497268
9.625,11,3325.791271
9.458333,12,3326.111871
28.166667,33,3326.934477
9.625,11,3327.24145
27.541667,33,3328.065356
26.666667,33,3328.891901
9.083333,11,3329.188415
5.458333,7,3329.383155
5.541667,7,3329.587078
25.833333,33,3330.422786
27.0,33,3331.280596
27.875,33,3332.108639
27.5,33,3332.921145
27.083333,33,3333.743907
8.583333,10,3334.014951
26.625,33,3334.848267
5.708333,7,3335.046113
25.5,33,3335.881181
26.25,33,3336.745807
9.291667,11,3337.051229
27.458333,33,3337.900113
26.875,33,3338.763849
26.916667,33,3339.631289
9.208333,12,3339.965808
27.083333,33,3340.829844
5.791667,7,3341.025349
9.75,12,3341.358578
5.666667,7,3341.556928
26.875,33,3342.345604
9.5,11,3342.652996
5.708333,7,3342.85328
27.083333,33,3343.680421
3.625,5,3343.820148
5.666667,7,3344.011699
26.5,33,3344.843175
5.625,7,3345.041547
5.625,7,3345.245951
27.458333,33,3346.094112
27.75,33,3346.925223
27.875,33,3347.784571
2.583333,4,3347.902478
5.75,7,3348.108967
5.541667,7,3348.304436
26.958333,33,3349.129764
5.541667,7,3349.341729
27.666667,33,3350.174882
5.25,7,3350.36524
27.625,33,3351.852929
27.541667,33,3352.961607
26.333333,33,3353.95733
26.541667,33,3354.88376
26.791667,33,3355.735068
27.791667,33,3356.611759
27.5,33,3357.490843
27.083333,33,3358.401555
27.291667,33,3361.597507
27.75,33,3362.49974
9.333333,11,3362.830821
26.666667,33,3363.688136
26.916667,33,3364.547407
27.541667,33,3369.411429
2.666667,4,3369.5396
27.666667,33,3370.428961
27.875,33,3371.37259
27.0,33,3372.345389
26.416667,33,3373.292021
27.541667,33,3374.275496
27.375,33,3375.238758
27.625,33,3376.121477
26.333333,33,3377.008132
27.583333,33,3377.884407
26.541667,33,3378.7914
28.0,33,3379.658343
21.0,27,3380.40457
25.916667,33,3381.269768
28.083333,33,3382.108604
27.708333,33,3383.017543
2.833333,4,3383.157341
27.666667,33,3384.106392
27.708333,33,3385.044373
26.375,33,3385.971965
27.666667,33,3386.855638
27.208333,33,3387.820559
27.791667,33,3388.78707
27.791667,33,3389.733567
5.75,7,3389.947901
27.333333,33,3390.857671
5.416667,7,3391.087874
5.5,7,3391.376836
27.166667,33,3392.270552
27.583333,33,3393.158452
26.5,33,3394.163241
26.583333,33,3395.153966
27.291667,33,3396.140959
27.75,33,3397.046762
27.791667,33,3397.936721
27.083333,33,3398.846745
5.541667,7,3399.062831
27.041667,33,3400.029883
26.625,33,3400.945716
26.833333,33,3401.864772
5.75,7,3402.076987
26.791667,33,3403.145204
27.916667,33,3404.043355
27.583333,33,3404.941898
5.75,7,3405.156865
26.0,33,3406.036399
27.166667,33,3406.913946
27.583333,33,3407.779766
26.625,33,3408.633475
26.5,33,3409.552588
5.75,7,3409.760047
9.291667,11,3410.071326
26.625,33,3410.917664
27.833333,33,3411.892357
2.625,4,3412.019611
27.166667,33,3412.887697
5.75,7,3413.093804
5.75,7,3413.343393
10.375,13,3413.736017
26.375,33,3414.589452
27.041667,33,3415.486733
5.75,7,3415.719872
27.625,33,3416.627218
2.75,4,3416.760825
27.541667,33,3417.648129
9.833333,12,3418.01834
11.375,13,3418.414823
26.958333,33,3419.331903
28.166667,33,3420.233489
26.791667,33,3421.164734
27.5,33,3422.178614
27.125,33,3425.578163
28.166667,33,3426.52361
25.583333,33,3427.475588
27.916667,33,3428.3233
27.041667,33,3429.200903
27.083333,33,3430.081725
27.041667,33,3430.984147
27.041667,33,3431.849865
27.416667,33,3432.796286
5.708333,7,3433.051721
26.958333,33,3433.919511
9.458333,11,3434.229771
2.791667,4,3434.35095
27.208333,33,3435.284774
27.708333,33,3436.25501
28.041667,33,3437.140739
26.625,33,3438.063953
27.083333,33,3438.957102
5.291667,7,3439.176419
27.875,33,3440.10332
9.583333,11,3440.419892
26.958333,33,3441.303444
26.541667,33,3442.254833
2.791667,4,3442.392458
27.5,33,3443.32843
9.916667,12,3443.687544
22.583333,28,3444.546861
26.583333,33,3445.498256
28.208333,33,3446.4509
26.375,33,3447.390431
27.333333,33,3448.242239
27.541667,33,3449.114788
26.625,33,3450.489576
26.708333,33,3452.095478
10.333333,13,3452.516615
9.5,12,3452.920627
9.458333,11,3453.296843
27.291667,33,3454.176986
26.958333,33,3455.085656
26.791667,33,3455.966412
25.916667,33,3456.868567
26.916667,33,3457.746538
9.458333,11,3458.06039
27.0,33,3458.917987
9.916667,12,3459.257504
5.625,7,3459.468554
26.791667,33,3460.29774
27.333333,33,3461.230948
27.166667,33,3462.094905
8.5,10,3462.380165
27.166667,33,3463.264947
27.208333,33,3464.235362
27.833333,33,3465.119991
9.666667,11,3465.446141
9.083333,11,3465.757606
9.666667,11,3466.091569
2.791667,4,3466.227954
5.458333,7,3466.447046
9.333333,12,3466.826431
27.208333,33,3467.719307
26.0,33,3468.635116
27.416667,33,3469.504163
26.75,33,3470.367388
27.666667,33,3471.223812
8.916667,11,3471.538472
27.375,33,3472.464446
26.166667,33,3473.53029
9.666667,12,3473.903254
27.708333,33,3474.921339
5.416667,7,3475.182262
27.375,33,3476.193032
5.541667,7,3476.529291
27.625,33,3477.6066
27.708333,33,3478.632214
9.583333,11,3479.043562
5.75,7,3479.313228
27.875,33,3480.229467
27.125,33,3481.189492
15.5,19,3481.819649
27.791667,33,3482.801602
5.583333,7,3483.051344
26.875,33,3484.111145
5.583333,7,3484.360308
26.875,33,3487.872561
26.75,33,3488.891918
27.791667,33,3489.884506
27.125,33,3490.933467
27.041667,33,3491.817617
27.333333,33,3492.741497
26.666667,33,3493.755876
27.166667,33,3494.979606
27.166667,33,3496.311514
26.75,33,3497.290385
27.208333,33,3498.294395
9.583333,11,3499.246935
27.75,33,3500.136407
27.583333,33,3500.991444
26.041667,33,3501.843135
25.416667,33,3502.689316
27.833333,33,3503.61413
26.666667,33,3504.461035
5.75,7,3504.680573
27.666667,33,3505.561047
9.333333,11,3505.87622
26.5,33,3506.761531
27.833333,33,3507.678489
8.666667,10,3507.972059
9.666667,11,3508.28622
27.166667,33,3509.115179
27.708333,33,3509.973937
27.208333,33,3510.822285
27.541667,33,3511.672699
27.125,33,3512.520404
27.166667,33,3513.371797
10.0,12,3513.713427
26.958333,33,3514.578114
27.5,33,3515.434935
8.958333,11,3515.74399
27.875,33,3516.617798
27.75,33,3519.726155
27.583333,33,3520.550128
27.041667,33,3521.394828
27.916667,33,3522.245095
26.166667,33,3523.092465
27.083333,33,3523.903
5.5,7,3524.102933
27.875,33,3524.93031
24.916667,33,3525.771472
27.791667,33,3526.633897
27.625,33,3527.457354
27.75,33,3528.311589
2.708333,4,3528.432491
26.75,33,3529.246152
27.791667,33,3530.081275
2.833333,4,3530.205517
26.791667,33,3531.022065
9.166667,11,3531.329038
27.833333,33,3532.160465
8.916667,11,3532.459625
27.708333,33,3533.302619
26.041667,33,3534.145151
27.25,33,3535.014767
25.375,33,3535.846992
28.125,33,3536.667817
27.625,33,3537.472438
28.125,33,3538.305782
27.708333,33,3539.142034
27.333333,33,3539.975842
2.75,4,3540.101341
27.916667,33,3540.943428
27.875,33,3541.77391
27.25,33,3542.593462
26.666667,33,3543.410273
5.666667,7,3543.614597
10.958333,14,3544.000272
27.25,33,3544.835362
27.583333,33,3547.533709
28.166667,33,3548.367688
5.75,7,3548.56516
5.708333,7,3548.767029
27.666667,33,3549.645349
5.416667,7,3549.849191
26.291667,33,3550.72131
2.75,4,3550.837155
5.791667,7,3551.032032
26.833333,33,3552.08201
27.75,33,3553.043954
26.541667,33,3553.934085
28.0,33,3554.782345
27.0,33,3555.6563
27.291667,33,3556.520699
26.583333,33,3557.348958
5.458333,7,3557.552603
26.916667,33,3558.434876
26.625,33,3559.29918
5.75,7,3559.507327
5.75,7,3559.705492
5.625,7,3559.899614
27.5,33,3560.746572
26.708333,33,3561.575979
27.125,33,3562.437745
9.75,12,3562.759856
5.708333,7,3562.956636
27.791667,33,3563.823153
9.5,11,3564.114476
26.125,33,3564.947855
27.625,33,3565.749286
26.625,33,3566.553869
27.708333,33,3567.36224
27.75,33,3568.18232
5.791667,7,3568.380562
27.791667,33,3569.230216
4.958333,7,3569.430757
28.166667,33,3570.274367
27.291667,33,3571.085279
28.333333,33,3571.918098
9.583333,11,3572.226598
27.833333,33,3573.031307
27.0,33,3573.865428
27.25,33,3574.712318
27.916667,33,3575.561548
26.75,33,3576.373598
9.291667,12,3576.700677
27.666667,33,3577.544629
27.416667,33,3578.377249
5.75,7,3578.568158
26.958333,33,3579.400156
27.0,33,3580.227417
27.958333,33,3581.062261
27.208333,33,3581.918591
28.25,33,3582.753074
9.333333,11,3583.053851
5.75,8,3583.281866
27.708333,33,3584.104197
26.916667,33,3584.938995
27.166667,33,3585.782071
26.0,33,3586.628234
5.708333,7,3586.829092
27.541667,33,3587.716384
28.208333,33,3588.585174
26.541667,33,3589.443022
9.416667,12,3589.778891
2.625,4,3589.903827
27.166667,33,3590.834718
27.25,33,3591.719612
8.666667,10,3592.013952
26.833333,33,3592.925575
5.5,7,3593.135029
5.666667,7,3593.344871
27.625,33,3594.195746
26.875,33,3595.085583
9.125,12,3595.421013
26.083333,33,3596.290972
26.541667,33,3597.1498
27.041667,33,3598.003035
27.208333,33,3598.856776
27.083333,33,3599.736147
26.625,33,3602.586643
5.708333,7,3602.857226
27.916667,33,3603.72836
27.833333,33,3604.591571
5.666667,7,3604.802239
27.791667,33,3605.64487
27.25,33,3606.485157
26.208333,33,3607.347018
20.083333,25,3608.009125
26.916667,33,3608.871891
25.958333,33,3609.769614
9.333333,12,3610.128001
27.875,33,3610.989955
27.708333,33,3611.815014
9.416667,11,3612.13523
27.833333,33,3613.010186
26.625,33,3613.850284
2.833333,4,3613.976732
2.75,4,3614.097957
27.416667,33,3614.967236
27.666667,33,3615.811881
26.125,33,3616.661224
5.25,7,3616.874777
27.083333,33,3617.711834
27.875,33,3618.594766
27.291667,33,3619.522966
28.0,33,3620.377756
9.25,11,3620.685007
27.458333,33,3621.526887
27.75,33,3622.37487
27.791667,33,3623.226425
27.208333,33,3624.063148
27.458333,33,3624.905444
28.0,33,3625.761616
5.458333,7,3625.965074
27.166667,33,3626.807512
27.125,33,3627.641567
28.041667,33,3628.503723
27.666667,33,3629.328995
27.791667,33,3630.154095
27.666667,33,3630.973424
27.416667,33,3631.813045
28.0,33,3632.645673
26.125,33,3633.493131
5.791667,7,3633.692127
28.041667,33,3634.524016
27.208333,33,3635.371276
5.666667,7,3635.576188
26.791667,33,3636.414818
26.875,33,3637.235213
27.583333,33,3638.042878
27.458333,33,3638.881068
27.583333,33,3639.721701
27.708333,33,3640.566881
27.583333,33,3641.390414
27.333333,33,3642.261074
2.791667,4,3642.377433
26.166667,33,3643.207543
26.458333,33,3644.045226
5.666667,7,3644.251089
5.75,7,3644.446491
27.666667,33,3645.295639
27.0,33,3646.143191
10.25,12,3646.467556
5.583333,7,3646.668
27.708333,33,3647.490124
27.166667,33,3648.334669
26.916667,33,3649.196307
11.791667,15,3649.609768
9.375,11,3649.928826
27.125,33,3650.777255
27.708333,33,3651.603064
27.458333,33,3652.509994
6.25,8,3652.754768
27.666667,33,3655.655523
2.541667,4,3655.775152
27.041667,33,3656.666249
28.208333,33,3657.531826
27.125,33,3660.727152
27.708333,33,3661.57891
27.833333,33,3662.420319
26.791667,33,3663.267036
26.583333,33,3664.090666
26.916667,33,3664.981531
27.083333,33,3665.82778
27.041667,33,3666.634933
5.625,7,3666.831612
26.75,33,3667.656964
28.125,33,3668.479023
26.125,33,3670.010057
26.708333,33,3671.910651
26.75,33,3672.966291
26.5,33,3673.919877
26.583333,33,3675.172775
27.458333,33,3676.90298
27.708333,33,3678.136821
27.041667,33,3679.467109
27.875,33,3680.418656
5.791667,7,3680.70613
26.75,33,3681.576614
5.416667,7,3681.782825
28.041667,33,3682.701932
9.25,12,3683.079285
27.083333,33,3683.981989
27.333333,33,3684.840137
27.125,33,3685.964698
5.791667,7,3686.209874
5.791667,7,3686.435566
5.791667,7,3686.639858
9.5,11,3686.937022
27.791667,33,3687.891519
3.458333,5,3688.087751
5.791667,7,3688.315698
27.541667,33,3689.35043
5.375,7,3689.572474
27.208333,33,3690.462354
27.458333,33,3691.318732
26.958333,33,3692.19185
9.208333,11,3692.507354
27.333333,33,3693.36497
27.333333,33,3694.290985
27.5,33,3695.141933
27.916667,33,3696.028942
26.083333,33,3696.914344
27.291667,33,3697.750758
9.5,11,3698.0671
26.541667,33,3698.954643
27.125,33,3699.80491
9.25,12,3700.148969
27.25,33,3701.029546
26.625,33,3701.901381
27.75,33,3702.756922
5.5,7,3702.963662
26.541667,33,3703.805815
2.833333,4,3703.929474
27.833333,33,3704.797716
5.791667,7,3705.038898
26.25,33,3705.928566
27.625,33,3706.787928
5.791667,7,3706.989822
25.958333,33,3707.844492
27.166667,33,3708.717327
27.166667,33,3709.664355
27.958333,33,3710.570697
5.375,7,3710.779036
9.583333,11,3711.293211
26.791667,33,3712.33435
5.75,7,3712.745849
27.25,33,3713.812265
27.875,33,3715.403247
26.666667,33,3716.833972
26.916667,33,3719.207205
10.541667,13,3719.828396
27.625,33,3721.047802
26.833333,33,3722.210199
28.041667,33,3723.490538
27.458333,33,3725.113394
27.916667,33,3729.594923
26.875,33,3730.614487
17.0,22,3731.498478
27.583333,33,3732.747296
5.208333,7,3732.99473
26.666667,33,3734.183518
9.458333,12,3734.612117
27.791667,33,3735.580314
27.666667,33,3736.56542
27.125,33,3738.071883
26.958333,33,3739.441756
9.291667,11,3739.85164
27.625,33,3740.865777
27.708333,33,3741.811362
26.125,33,3742.9304
5.791667,7,3743.155719
9.541667,12,3743.584793
26.625,33,3744.81438
26.416667,33,3746.066497
27.75,33,3747.220503
5.666667,7,3747.506939
27.625,33,3748.747577
9.791667,12,3749.189586
26.791667,33,3750.292771
27.958333,33,3751.445621
27.125,33,3752.53234
26.541667,33,3753.580279
26.666667,33,3754.624588
26.875,33,3755.602541
26.791667,33,3756.738602
27.208333,33,3757.873425
28.166667,33,3758.808585
28.0,33,3759.822259
27.458333,33,3760.863304
26.916667,33,3761.890132
27.666667,33,3762.826431
27.416667,33,3763.804656
5.708333,7,3764.040359
27.708333,33,3765.070704
27.625,33,3766.184113
5.625,7,3766.454841
26.541667,33,3767.485897
26.583333,33,3768.936789
26.708333,33,3770.163437
26.583333,33,3771.461298
26.708333,33,3772.573554
9.291667,12,3773.258838
26.083333,33,3775.671084
27.083333,33,3777.753068
27.708333,33,3779.492446
5.5,7,3779.879553
2.75,4,3780.230059
27.666667,33,3781.926877
27.083333,33,3783.140334
26.791667,33,3784.311246
27.75,33,3785.760323
27.916667,33,3787.141344
27.291667,33,3788.523034
27.0,33,3790.377193
2.666667,4,3790.600832
26.708333,33,3792.226517
9.083333,11,3793.156283
26.625,33,3795.335499
9.5,11,3796.269597
27.375,33,3798.466977
27.875,33,3799.84246
9.25,11,3800.303039
27.833333,33,3801.619016
27.333333,33,3802.938354
9.291667,12,3803.80254
26.75,33,3805.075173
5.666667,7,3805.365153
2.625,4,3805.571721
26.625,33,3807.003825
27.833333,33,3809.055827
27.5,33,3811.25686
10.083333,13,3812.190611
9.291667,11,3816.307523
27.583333,33,3817.702865
2.833333,4,3817.896368
9.666667,11,3818.433274
27.625,33,3820.485063
5.333333,7,3821.033124
27.291667,33,3823.167475
26.958333,33,3825.149562
26.75,33,3827.345097
5.791667,7,3827.743993
27.208333,33,3829.067241
28.0,33,3830.372008
5.458333,7,3830.716411
27.166667,33,3832.120543
27.083333,33,3833.69667
27.75,33,3835.276587
27.5,33,3836.752876
5.75,7,3837.122317
27.75,33,3838.635202
27.041667,33,3839.936196
5.666667,7,3840.223609
5.708333,7,3840.500798
27.208333,33,3841.864069
27.041667,33,3843.134977
28.166667,33,3844.548328
26.791667,33,3845.997248
5.708333,7,3846.333492
9.833333,12,3846.845604
9.916667,12,3847.315747
27.75,33,3848.525587
9.625,11,3848.982659
26.875,33,3850.339896
27.125,33,3851.713178
27.791667,33,3859.384662
5.791667,7,3859.673576
27.875,33,3860.963145
26.666667,33,3862.42476
27.375,33,3864.033291
27.916667,33,3865.606572
26.25,33,3867.143619
27.708333,33,3868.436062
26.75,33,3869.622695
5.666667,7,3869.962955
27.125,33,3871.262336
27.333333,33,3872.544615
27.5,33,3873.819748
5.791667,7,3874.14187
28.0,33,3875.510083
27.75,33,3876.796785
26.75,33,3878.011852
27.291667,33,3879.322549
27.833333,33,3880.561922
5.708333,7,3880.890135
27.083333,33,3882.229593
27.75,33,3883.626021
5.75,7,3883.936803
27.625,33,3885.197139
9.583333,11,3885.646322
28.208333,33,3886.906294
9.666667,12,3887.462415
27.875,33,3888.990865
28.166667,33,3890.493582
5.541667,7,3890.814835
27.291667,33,3892.277843
26.5,33,3893.630783
9.291667,11,3894.179598
27.875,33,3895.551268
2.791667,4,3895.744237
5.666667,7,3896.05936
5.708333,7,3896.389883
27.541667,33,3897.720854
27.166667,33,3899.032697
26.833333,33,3900.354781
26.583333,33,3901.679927
27.291667,33,3902.871436
9.583333,11,3903.319891
27.833333,33,3904.468305
26.708333,33,3905.729533
27.25,33,3906.95559
9.541667,11,3907.372994
27.625,33,3908.553834
5.666667,7,3908.856992
26.708333,33,3910.360673
27.458333,33,3915.256737
26.75,33,3916.583576
5.583333,7,3916.898457
26.875,33,3918.317789
28.25,33,3919.80103
2.75,4,3920.004357
5.416667,7,3920.349233
5.708333,7,3920.689579
5.75,7,3921.039052
28.333333,33,3922.424075
27.166667,33,3923.774636
27.375,33,3925.147733
5.75,7,3925.45634
27.75,33,3926.661739
27.0,33,3927.783049
28.0,33,3928.922393
5.75,7,3929.216119
27.125,33,3930.457729
9.916667,13,3930.959951
9.5,11,3931.340827
27.958333,33,3932.628807
9.208333,12,3933.112327
27.791667,33,3934.39098
