#{"t_start": 1781481845.4348516, "env_id": "highway-v0"}
r,l,t
201.6,253,10920.703348
6.4,9,10921.771819
240.0,300,10956.578055
24.0,31,10960.171735
49.6,63,10967.516469
9.6,13,10969.03052
240.0,300,11004.773775
40.0,51,11010.705
56.8,72,11019.003022
196.8,247,11047.504735
51.2,65,11054.968136
238.4,299,11089.687135
13.6,18,11091.810268
226.4,284,11124.71044
61.6,78,11134.145198
240.0,300,11169.808712
99.2,125,11184.232078
12.0,16,11186.126482
7.2,10,11187.276029
5.6,8,11188.2426
35.2,45,11193.913499
10.4,14,11195.546931
6.4,9,11196.567155
10.4,14,11198.259108
140.8,177,11218.751715
31.2,40,11223.349685
84.0,106,11237.554053
17.6,23,11240.166559
240.0,300,11275.288908
240.0,300,11310.372683
240.0,300,11345.125811
21.6,28,11348.384972
46.4,59,11355.100492
5.067719,7,11355.954791
240.0,300,11391.461849
55.2,70,11399.622241
46.4,59,11406.394536
4.282407,6,11407.111871
23.2,30,11410.585045
23.2,30,11414.041784
240.0,300,11449.028012
20.0,26,11452.051094
78.4,99,11463.603353
36.0,46,11470.748163
16.8,22,11473.357989
92.8,117,11487.068176
78.4,99,11498.895209
