#{"t_start": 1781712201.8943045, "env_id": "highway-v0"}
r,l,t
1.333333,4,550.726759
0.567117,2,550.928762
5.395639,10,551.764405
3.919579,7,552.400192
2.934875,6,552.926646
8.802359,15,554.234456
3.247626,6,554.776309
1.780013,4,555.142891
1.391134,3,555.425779
1.378451,4,555.792809
0.888889,3,556.059409
1.421676,4,556.427077
1.046004,3,556.728268
3.730711,7,557.395203
2.699447,6,557.925785
3.236606,7,558.525737
0.888889,3,558.825813
0.444444,2,559.025829
1.998382,5,559.477559
3.893275,8,560.158824
9.831605,16,561.608789
0.444444,2,561.793324
2.003224,5,562.242031
0.0,1,562.341916
1.194342,3,562.610611
1.158426,3,562.888293
10.155755,17,564.358388
2.690575,5,564.808302
2.078954,4,565.187726
6.079569,11,566.141999
0.492716,2,566.357981
0.0,1,566.477675
2.974373,6,566.991437
0.986148,3,567.282481
2.298884,5,567.727774
1.333333,4,568.083536
10.199757,19,569.707607
1.042259,3,569.991063
0.444444,2,570.193013
0.637609,2,570.376108
0.631358,2,570.557454
10.243333,16,571.940642
8.405977,15,573.207197
5.346404,9,573.990545
2.854633,6,574.506961
3.040902,6,575.05585
1.038984,3,575.323664
3.344235,7,575.942793
3.007677,6,576.490268
0.664307,2,576.690121
1.389429,3,576.940003
2.210491,5,577.389981
3.673339,7,577.989874
7.158981,11,578.974951
2.01579,5,579.422656
1.112087,3,579.689793
0.0,1,579.78973
1.11477,3,580.086771
0.444444,2,580.28277
6.090597,12,581.305789
5.806956,11,582.255991
3.629536,7,582.889251
0.749335,2,583.072696
1.205294,3,583.356004
0.51641,2,583.538771
2.797733,5,583.972415
0.0,1,584.074416
0.0,1,584.189159
2.804154,6,584.722469
4.478944,9,585.50558
1.367064,4,585.874344
1.805084,4,586.238824
4.902083,9,587.072024
2.234158,5,587.5575
0.0,1,587.65528
3.466273,8,588.40752
0.93563,3,588.688521
2.038181,5,589.17195
2.431558,5,589.638546
1.372143,4,589.988294
0.723372,2,590.188518
2.305698,5,590.638214
5.632339,9,591.438183
0.554397,2,591.623569
1.54829,4,591.988081
1.042275,3,592.271363
1.552644,4,592.62125
1.688482,4,592.988042
3.011453,6,593.521182
0.538987,2,593.721371
1.04476,3,593.987868
2.15651,5,594.437847
1.508126,4,594.804274
0.594646,2,595.004291
0.665619,2,595.18762
1.333333,4,595.587666
1.412571,3,595.854406
6.985283,11,596.819555
0.694436,2,597.004091
1.44352,4,597.354034
2.384839,5,597.806293
3.786792,7,598.420546
0.0,1,598.520606
0.444444,2,598.703865
0.444444,2,598.887174
2.786945,6,599.420484
1.480739,4,599.787131
9.534839,15,601.103724
7.722444,14,602.289398
0.696197,2,602.486659
1.333333,4,602.83672
1.367961,4,603.186582
2.038743,5,603.619989
3.707418,8,604.336401
0.888889,3,604.619732
1.122635,3,604.90298
2.207892,4,605.273641
1.072917,3,605.55297
0.977371,3,605.836313
0.0,1,605.936304
1.75725,4,606.269742
2.097509,5,606.752827
1.192064,3,607.021684
1.177864,3,607.322748
3.428019,7,607.939834
0.0,1,608.038624
0.550055,2,608.219365
0.675647,2,608.414568
2.659168,6,609.008717
0.0,1,609.145779
2.09397,5,609.669261
2.601904,5,610.119019
2.40634,5,610.583846
6.403051,12,611.637153
1.324935,3,611.902159
0.604951,2,612.08427
3.697153,7,612.68569
1.898652,4,613.068672
1.415304,4,613.436965
1.623435,4,613.78529
0.444444,2,613.970689
0.0,1,614.085829
1.988738,4,614.437994
0.444444,2,614.620582
0.888889,3,614.897445
1.333333,4,615.268371
0.523534,2,615.468313
1.09382,3,615.75179
2.916445,6,616.268326
8.646717,14,617.566638
1.259542,3,617.849535
1.526486,4,618.20017
0.0,1,618.285107
0.570203,2,618.500928
1.462505,3,618.773602
0.444444,2,618.951238
7.352706,13,620.084377
0.0,1,620.201239
1.333333,4,620.584983
4.778536,10,621.439247
4.083742,8,622.136038
4.457204,9,622.937003
2.81387,6,623.469447
1.333333,4,623.833568
2.86236,6,624.369213
1.333333,4,624.753074
3.850009,7,625.370338
1.654627,4,625.719914
1.860453,4,626.102504
3.37981,6,626.638526
0.0,1,626.739493
4.005234,8,627.419297
0.623374,2,627.600075
1.352358,4,627.966801
0.667309,2,628.153524
0.973214,3,628.435571
0.888889,3,628.699893
4.527795,8,629.398807
3.747072,7,630.074548
7.548335,15,631.366302
0.888889,3,631.649714
1.330249,3,631.932958
3.573568,7,632.549485
0.661695,2,632.749436
2.311684,5,633.182686
2.911838,6,633.72192
1.131996,3,633.98253
0.0,1,634.082506
0.913133,3,634.367874
2.4659,6,634.948782
4.996851,10,635.815684
0.0,1,635.915666
1.305429,3,636.198924
0.712208,2,636.384639
0.888889,3,636.667897
6.728961,11,637.632126
0.888889,3,637.900935
2.213763,5,638.348695
0.0,1,638.448698
1.571556,4,638.815679
6.970273,12,639.86524
1.511326,3,640.164771
1.562707,4,640.531757
0.950756,3,640.815068
1.696472,4,641.183677
2.483111,5,641.648244
1.070741,3,641.931652
4.54266,9,642.714924
0.888889,3,643.000035
2.125146,5,643.464703
1.477662,4,643.84764
1.925698,4,644.197962
1.426825,4,644.564716
1.234829,3,644.850258
1.984201,4,645.218491
2.666745,5,645.683071
1.125179,3,645.967953
5.186474,10,646.833145
1.601947,4,647.197478
1.591954,4,647.599091
1.470079,3,647.914181
1.333333,4,648.297611
0.693249,2,648.480787
3.437632,6,649.066209
2.273835,5,649.530539
2.81442,6,650.097238
2.670014,6,650.630526
1.526533,4,650.997708
1.333333,4,651.363594
3.717755,7,651.980261
2.18872,5,652.430196
1.421686,4,652.799129
1.391159,4,653.16351
0.0,1,653.271288
0.888889,3,653.530121
1.8908,4,653.896743
1.065672,3,654.180021
3.300895,7,654.82953
0.711994,2,654.996496
1.333333,4,655.382004
0.599034,2,655.581739
0.888889,3,655.879771
10.846186,19,657.529601
0.444444,2,657.712927
2.277843,5,658.162748
1.444601,3,658.461834
1.333333,4,658.829344
1.116181,3,659.102203
8.270733,14,660.308011
0.692168,2,660.515152
0.731594,2,660.710891
1.958107,4,661.065523
12.587591,19,662.845649
1.576817,4,663.230522
3.802459,8,663.968748
4.279437,8,664.821781
0.0,1,664.954597
3.10226,6,665.645379
7.585368,15,667.111583
4.24936,8,667.870604
6.627457,11,668.828101
4.08829,8,669.549002
2.015427,4,669.927953
7.909601,13,671.061164
0.757916,2,671.24509
0.0,1,671.344225
1.818813,4,671.727837
1.646809,4,672.096612
0.471515,2,672.277633
1.351663,3,672.577769
3.077509,7,673.194201
1.5491,4,673.577494
4.3126,8,674.410822
1.449727,4,674.794152
1.392513,3,675.077245
0.888889,3,675.343945
0.0,1,675.445176
2.963765,6,676.010556
0.0,1,676.110442
3.579599,8,676.810451
0.453809,2,677.008973
2.104553,5,677.460318
0.0,1,677.562408
1.046095,3,677.861949
0.444444,2,678.069695
0.67409,2,678.27699
2.463434,5,678.743522
1.356016,4,679.107294
0.62818,2,679.376335
1.667816,4,679.761716
4.452084,7,680.376615
0.0,1,680.476588
1.776315,4,680.845771
2.109389,5,681.306012
3.161131,7,681.902216
4.897458,9,682.692923
1.078096,3,682.992177
2.987099,6,683.509515
0.965931,3,683.774802
0.0,1,683.859403
0.0,1,683.974918
1.514818,4,684.344665
0.444444,2,684.526014
0.0,1,684.641378
5.71085,10,685.511519
2.110064,5,685.942517
1.452408,4,686.292894
1.404924,3,686.593053
1.007815,3,686.894809
3.044205,7,687.528943
0.57341,2,687.708965
0.546652,2,687.892238
0.754235,2,688.082533
1.033599,3,688.357953
0.902349,3,688.608881
1.869685,4,688.996245
1.333333,4,689.358745
1.904417,5,689.808635
1.585461,4,690.183313
0.888889,3,690.458752
1.579627,4,690.810286
0.0,1,690.925081
1.736689,4,691.290067
0.966633,3,691.558448
0.590825,2,691.741802
0.0,1,691.857606
0.444444,2,692.041847
2.826411,6,692.578067
2.082465,4,692.940381
3.797285,8,693.658165
1.333333,4,694.024828
0.888889,3,694.291908
0.444444,2,694.491521
2.179058,5,694.960605
0.0,1,695.060144
0.0,1,695.168295
0.888889,3,695.457996
0.66757,2,695.657972
1.508515,4,696.010165
2.31269,5,696.443348
1.61924,4,696.826966
1.646081,4,697.189365
0.0,1,697.291245
1.010113,3,697.58333
1.397629,3,697.841015
0.62092,2,698.043469
0.0,1,698.144585
2.07371,5,698.607637
0.444444,2,698.790901
1.796516,5,699.240847
1.677639,4,699.607419
2.91911,6,700.185091
0.0,1,700.291228
0.444444,2,700.490788
0.888889,3,700.774872
2.116361,5,701.207201
0.444444,2,701.407235
4.235984,8,702.157124
0.596025,2,702.340415
0.664289,2,702.539097
3.543013,7,703.142752
1.447417,4,703.506827
0.972104,3,703.791863
2.512368,6,704.356752
3.631233,7,704.979448
0.986797,3,705.256714
4.036854,8,705.980167
3.780215,6,706.523246
1.809743,4,706.875144
7.802697,13,707.989669
0.888889,3,708.323066
4.55031,8,709.039549
2.88363,6,709.571461
0.0,1,709.672506
2.004205,4,710.044136
2.245739,5,710.491751
1.44752,4,710.855902
3.986218,7,711.505989
4.535213,9,712.272491
3.12666,7,712.908005
1.348441,4,713.272358
5.811852,11,714.240785
3.607745,7,714.888835
3.49582,7,715.507511
1.908015,4,715.873313
2.573037,5,716.338846
2.210884,5,716.788618
0.0,1,716.890948
2.292707,5,717.371891
2.533879,5,717.821651
0.444444,2,718.005133
2.286262,5,718.471775
5.574135,10,719.370376
9.690918,15,720.671379
2.27784,5,721.121329
1.225781,3,721.406785
0.702623,2,721.604627
5.484657,10,722.490096
9.98957,16,723.8731
0.762718,2,724.054326
3.137202,7,724.654225
8.401829,13,725.808084
0.6227,2,726.024898
10.290481,17,727.487088
1.824761,4,727.854172
2.004401,5,728.337066
3.567939,7,728.936939
0.655902,2,729.122384
0.957502,3,729.387009
0.0,1,729.492605
0.729896,2,729.672682
1.640106,4,730.055743
2.333597,5,730.520073
0.0,1,730.645668
0.0,1,730.753408
5.726746,12,731.786529
0.566553,2,731.986179
7.306732,13,733.136497
1.333333,4,733.502928
0.945874,3,733.785936
0.624962,2,733.969556
5.851426,13,735.118316
0.490324,2,735.304503
0.0,1,735.405133
3.644003,7,736.002654
4.07899,8,736.719369
2.535836,5,737.185867
7.079249,13,738.291442
3.525218,7,738.953008
2.127035,5,739.448392
2.016426,5,739.885538
3.951402,7,740.520904
3.273378,6,741.068738
2.941869,7,741.685259
1.241433,3,741.968617
1.196361,3,742.244035
1.568837,4,742.601769
6.154744,12,743.657233
3.010415,6,744.201872
1.628423,4,744.547817
2.133214,5,744.987373
0.888889,3,745.270445
3.719936,7,745.884703
2.011002,5,746.34953
2.383478,5,746.840512
0.0,1,746.957047
3.540944,7,747.599946
0.974269,3,747.867937
1.522396,3,748.140351
0.888889,3,748.4177
4.650187,8,749.117627
3.139301,6,749.650896
3.79948,7,750.269538
0.888889,3,750.550905
0.0,1,750.651083
1.572378,4,751.000995
1.713282,4,751.367382
3.50132,6,751.919404
0.975777,3,752.217238
0.888889,3,752.499184
4.273672,9,753.250474
0.0,1,753.383618
1.878739,4,753.765559
2.553078,6,754.300305
0.444444,2,754.483543
0.0,1,754.598364
0.5636,2,754.76689
2.13651,5,755.219395
1.333333,4,755.600177
3.027484,7,756.216757
2.337741,5,756.683274
4.057353,9,757.445095
1.735837,4,757.783124
2.522854,6,758.349803
2.873727,6,758.883031
0.626807,2,759.066328
1.588208,4,759.424267
1.769389,4,759.785344
1.420742,4,760.132951
5.574048,9,760.949453
2.748269,6,761.468523
1.258426,3,761.749268
3.968558,8,762.448889
1.567065,4,762.8159
0.0,1,762.915819
1.638944,4,763.285629
1.810394,4,763.665829
3.895351,9,764.448941
2.254719,5,764.915562
0.444444,2,765.148921
2.92769,6,765.698893
3.529177,6,766.247356
1.276085,3,766.517417
5.707266,11,767.515384
1.816584,4,767.865178
0.0,1,767.965257
5.382587,10,768.876321
2.173267,5,769.352595
2.865603,6,769.881804
0.888889,3,770.1483
0.497112,2,770.350762
2.140037,5,770.814755
3.275513,7,771.431476
3.00496,6,772.014673
0.473679,2,772.214598
0.444444,2,772.41484
6.323415,12,773.464505
2.631434,5,773.914416
2.139412,5,774.366675
3.850478,8,775.081141
2.39641,5,775.530515
2.644384,5,775.982851
0.713922,2,776.164066
2.645258,6,776.714706
3.504868,6,777.246914
2.547462,6,777.782871
2.107122,5,778.23056
2.716961,6,778.780404
0.948492,3,779.06599
4.782677,9,779.863725
0.599597,2,780.046929
1.843832,4,780.413633
1.586742,4,780.796843
3.188865,7,781.446782
5.773331,11,782.430041
0.98,3,782.761877
1.022733,3,783.032301
1.409578,4,783.396501
2.477761,6,783.946512
6.318182,11,784.929684
0.0,1,785.046489
0.930971,3,785.313215
1.388771,3,785.579505
0.0,1,785.695293
3.991731,8,786.411
5.656819,10,787.279257
0.0,1,787.398202
0.888889,3,787.681584
4.735149,8,788.387715
1.148667,3,788.680645
1.750389,4,789.045772
2.431061,5,789.531635
3.57583,7,790.148089
5.114451,10,791.027403
2.649698,6,791.545527
6.996744,13,792.645367
0.0,1,792.745274
3.131371,7,793.377395
0.888889,3,793.647392
0.0,1,793.756292
0.621079,2,793.928479
3.707069,8,794.63083
1.447844,4,795.009003
0.456588,2,795.21171
0.888889,3,795.504848
1.706831,4,795.861568
3.36599,7,796.463212
1.937008,4,796.828064
4.263405,8,797.560016
1.335939,3,797.861454
0.444444,2,798.061253
0.739906,2,798.261269
2.020096,5,798.711547
0.0,1,798.811337
0.444444,2,799.011206
1.335378,3,799.344442
1.333333,4,799.730021
3.962848,8,800.444354
4.91221,9,801.244235
0.0,1,801.357883
2.208458,5,801.82756
0.0,1,801.927481
0.890581,3,802.197112
1.485913,4,802.577548
4.111278,8,803.26059
1.514042,4,803.64396
8.742115,15,804.945733
1.481759,4,805.326944
0.974988,3,805.61042
2.579839,6,806.160307
0.669218,2,806.360367
1.602552,4,806.726831
0.472448,2,806.929152
1.291462,3,807.202604
1.947506,5,807.645389
1.023957,3,807.926721
3.073424,6,808.443218
0.0,1,808.543203
2.475947,5,809.001004
0.0,1,809.126331
4.274674,9,809.912898
0.668126,2,810.108585
1.34828,3,810.395365
1.390101,3,810.693022
0.0,1,810.79555
7.198968,12,811.826176
3.612633,8,812.542821
1.589421,4,812.927423
0.0,1,813.025978
1.333333,4,813.381617
0.444444,2,813.559277
1.333333,4,814.011307
0.444444,2,814.210996
0.888889,3,814.507788
6.159616,12,815.558066
1.725531,4,815.925281
0.888889,3,816.207494
0.610813,2,816.394729
0.0,1,816.49056
1.333333,4,816.890683
1.93445,4,817.22505
2.021047,5,817.692385
4.967556,9,818.484265
2.070086,4,818.883253
4.261809,9,819.689459
2.931528,5,820.125074
2.257757,5,820.585906
1.334275,4,820.94644
2.938695,6,821.508282
0.54558,2,821.69157
7.543387,14,822.908191
5.571825,10,823.791303
0.633205,2,823.993412
0.0,1,824.091371
4.715539,8,824.788657
2.000093,5,825.257951
0.0,1,825.358002
2.713421,6,825.92302
2.158127,5,826.357642
3.080735,6,826.890887
1.078406,3,827.160658
1.556185,4,827.524141
7.771601,13,828.640579
4.969078,9,829.490604
0.960728,3,829.793699
3.529312,7,830.407049
4.00105,8,831.106993
3.303431,6,831.656899
1.825591,5,832.144254
2.475606,5,832.623393
3.349472,7,833.240003
2.783624,6,833.78437
1.91421,4,834.156656
5.527392,11,835.123086
1.225309,3,835.406435
1.664294,4,835.773067
2.306282,5,836.239826
0.0,1,836.339727
1.302227,3,836.625262
0.642403,2,836.826602
1.885205,4,837.188167
1.525475,4,837.539664
3.054387,7,838.139433
2.964227,6,838.708027
8.364782,16,840.07257
4.623134,8,840.789118
6.617559,11,841.739094
3.613315,7,842.372219
0.444444,2,842.562937
0.984805,3,842.838807
4.025924,7,843.474374
1.141433,3,843.757491
2.17092,5,844.207586
2.845894,6,844.740993
0.0,1,844.838679
5.501892,10,845.722001
2.930324,6,846.240638
0.512611,2,846.421654
1.48836,3,846.705016
4.605707,8,847.43832
1.985158,4,847.804848
2.947274,7,848.421453
6.041554,9,849.190274
1.485173,3,849.504602
0.444444,2,849.726019
4.955782,9,850.671227
2.38514,5,851.137774
4.419258,9,851.956823
3.215925,7,852.570896
0.0,1,852.670853
2.724389,6,853.20414
0.901031,3,853.497434
3.259627,7,854.137329
1.306568,3,854.404008
6.333897,9,855.202538
0.689297,2,855.391658
2.181693,5,855.870572
1.552787,4,856.250136
6.028409,11,857.189102
4.259287,8,857.90351
1.252829,3,858.186887
0.0,1,858.287175
1.371691,4,858.653443
2.426565,5,859.105612
1.041762,3,859.37885
1.810475,4,859.803305
1.092231,3,860.120098
2.727004,5,860.60324
2.634665,6,861.169745
0.0,1,861.272077
6.27812,11,862.21967
0.0,1,862.345109
0.0,1,862.452173
4.601603,8,863.141176
1.242739,3,863.402833
0.0,1,863.512398
1.417656,4,863.871648
7.461758,14,865.085849
5.249905,11,866.041946
0.0,1,866.153727
1.163774,3,866.443107
1.607133,4,866.802453
1.705254,4,867.187037
0.0,1,867.316839
2.255309,5,867.768897
4.19607,8,868.470902
0.64134,2,868.668172
2.018498,4,869.042325
0.444444,2,869.220997
1.072567,3,869.487626
3.535178,8,870.201903
7.546378,12,871.283736
2.186293,5,871.701817
1.079504,3,871.983651
2.252318,5,872.440817
8.839949,15,873.766673
1.249185,3,874.020328
0.71919,2,874.201437
0.476741,2,874.384725
0.616271,2,874.586761
0.444444,2,874.767966
1.725904,4,875.153814
1.333333,4,875.517897
1.828266,4,875.901154
0.0,1,876.019478
3.846441,7,876.617746
3.012128,6,877.150387
4.805603,10,878.053217
2.503877,5,878.500916
2.262227,5,878.950851
0.584266,2,879.142949
0.552256,2,879.33903
1.705547,4,879.717423
3.300902,6,880.250601
1.323159,3,880.545825
0.535864,2,880.743794
0.888889,3,881.019419
1.98908,5,881.467095
0.444444,2,881.683685
3.304807,7,882.352426
4.746345,8,883.050404
4.856405,9,883.836418
1.394571,3,884.102522
2.394642,5,884.583448
1.508411,4,884.946209
10.13975,16,886.328492
1.333333,4,886.683052
0.0,1,886.800434
1.102678,3,887.066404
1.912975,4,887.433731
1.070516,3,887.701812
4.161089,8,888.432937
1.545718,4,888.800096
0.444444,2,888.983079
5.590729,10,889.8829
2.045955,4,890.306214
1.538058,4,890.697852
8.561917,14,891.915874
3.6357,7,892.551318
2.441007,6,893.115621
0.444444,2,893.301305
0.444444,2,893.499002
0.0,1,893.598956
1.653069,4,893.965625
7.563693,15,895.282318
2.020562,5,895.7154
2.128066,5,896.16526
1.962363,5,896.631833
0.444444,2,896.831855
0.0,1,896.934322
3.617155,7,897.548394
0.0,1,897.664808
3.208837,6,898.217222
1.170802,3,898.498206
3.2476,7,899.197178
3.679122,7,899.848167
2.969973,6,900.398141
1.333333,4,900.766301
2.257868,5,901.216665
2.943627,6,901.747807
3.787456,7,902.381127
1.43256,4,902.747723
0.888889,3,903.031019
3.731888,7,903.714241
1.542653,4,904.066437
1.605484,4,904.447418
0.634292,2,904.630759
0.0,1,904.747191
1.464114,4,905.112989
1.541511,3,905.39237
2.808053,5,905.866101
1.333333,4,906.247513
5.398928,11,907.213756
0.598963,2,907.397039
3.420319,7,908.045784
4.007926,7,908.897168
1.039614,3,909.21364
3.641767,7,909.930104
0.444444,2,910.146789
1.50261,4,910.530125
0.0,1,910.629974
0.0,1,910.730071
0.888889,3,911.009529
1.78947,4,911.379825
4.247569,8,912.07981
0.444444,2,912.279882
1.758038,4,912.662998
3.347322,6,913.214394
4.261817,8,913.912884
2.365225,5,914.362799
1.333333,4,914.729434
2.702244,6,915.279393
1.104917,3,915.612773
1.357647,4,916.007922
4.661735,9,916.806711
1.025445,3,917.079167
2.382487,5,917.529389
0.697078,2,917.712544
3.766803,7,918.329071
5.467674,10,919.244564
2.240945,5,919.698293
4.398574,8,920.445448
0.0,1,920.545339
0.63449,2,920.762042
0.0,1,920.862096
1.023753,3,921.145355
0.663708,2,921.345528
1.180167,3,921.632726
0.0,1,921.730772
1.333333,4,922.098055
1.413939,4,922.461837
0.0,1,922.58708
4.825367,8,923.311869
2.252717,5,923.761605
0.641976,2,923.961649
5.081576,9,924.744834
0.444444,2,924.942901
2.751502,6,925.496597
3.305054,7,926.111444
1.393924,3,926.39968
2.207158,5,926.84709
5.214419,10,927.744395
2.325011,5,928.204247
2.020367,4,928.577819
8.221898,17,930.060833
1.2338,3,930.347146
9.393242,15,931.66054
1.540692,4,932.048463
1.77489,4,932.427275
1.335033,4,932.798291
0.0,1,932.896821
0.0,1,933.002869
5.445002,11,934.384944
1.26564,3,934.8269
3.70043,7,935.865622
0.0,1,936.046192
0.444444,2,936.343402
2.543059,6,937.193197
3.487304,6,938.154672
0.888889,3,938.629331
1.153405,3,939.088326
4.138952,8,940.309095
3.503438,7,941.309358
3.297,7,942.363394
2.221821,5,943.125785
3.592195,6,944.007508
0.0,1,944.161575
0.444444,2,944.489418
5.345361,11,946.081583
1.139517,3,946.527597
1.346212,4,947.141538
0.0,1,947.326737
3.743218,8,948.478158
2.069514,5,949.191721
0.595414,2,949.491688
1.731973,4,950.109777
1.333333,4,950.827437
2.537052,5,951.558048
5.367672,11,953.128096
2.333994,5,953.985081
1.463619,4,954.55944
1.897741,4,955.124222
0.0,1,955.310083
1.300669,3,955.786189
5.921649,10,957.244286
3.301445,7,958.270489
8.291587,12,959.990283
6.046888,11,961.540115
1.738981,4,962.126938
3.318417,7,963.174658
0.0,1,963.342723
2.316211,5,964.106475
0.0,1,964.27457
4.430364,8,965.472929
7.173726,13,967.355948
1.046414,3,967.858388
5.106399,10,969.339177
7.857538,14,971.338943
8.538208,15,973.457515
8.800075,17,975.921663
11.52927,17,978.354541
2.077895,4,978.940378
7.541976,12,980.776519
3.367415,6,981.772394
2.304645,5,982.565849
9.852019,15,984.719289
18.224838,38,990.105898
0.45223,2,990.419575
6.470239,11,992.048959
10.228266,17,994.519249
8.463824,15,996.703806
12.900079,18,999.477127
7.492666,14,1001.468272
47.656005,87,1014.033292
13.699597,20,1016.927837
8.124538,14,1018.99938
7.598287,12,1020.73519
17.366097,30,1025.132428
10.644699,15,1027.250904
19.995982,29,1031.633609
17.259391,29,1035.965831
2.43442,6,1036.884327
8.228831,13,1038.817389
14.25669,22,1042.365087
15.445079,24,1045.920425
5.388584,9,1047.27903
17.450175,23,1050.61189
38.558793,72,1061.002687
5.842805,10,1062.425189
18.933359,27,1066.309884
7.980686,14,1068.32636
36.098483,57,1076.727694
19.230004,25,1080.375698
7.67709,14,1082.407819
14.736786,22,1085.580862
17.197227,27,1089.513139
17.176565,29,1093.67345
126.268444,242,1131.103234
20.645485,33,1136.067405
14.9959,28,1140.135481
13.64574,20,1143.083139
8.304671,13,1145.017541
16.408979,26,1148.873157
50.729145,70,1159.316954
25.607068,43,1165.750031
10.201634,16,1168.079901
19.00094,30,1172.448634
8.134544,12,1174.275592
0.0,1,1174.430939
17.521042,30,1178.802985
15.623922,23,1182.161325
13.601092,20,1185.13027
29.078012,43,1191.160213
18.362197,30,1195.626356
37.101757,56,1203.729999
24.419106,45,1210.437451
21.159401,31,1214.893023
29.165195,43,1221.263288
29.969157,51,1228.756523
59.54764,106,1244.16951
17.622286,30,1248.48606
9.100064,16,1250.851961
8.142316,12,1252.652208
10.504492,17,1255.335027
7.105767,10,1256.868227
109.980967,243,1294.220769
11.441102,17,1296.791415
9.816339,14,1299.216862
8.597797,14,1301.449951
133.001524,289,1344.525412
9.899044,18,1347.362659
15.146006,29,1351.755981
23.923717,43,1358.211973
107.806708,235,1393.793868
16.490643,25,1397.720622
9.418034,15,1400.018865
8.211026,12,1401.832865
14.947341,25,1405.697452
15.961941,25,1409.568907
61.469814,134,1429.433782
81.773291,181,1456.179596
53.252643,111,1472.910525
6.851009,11,1474.600314
8.219566,16,1477.008655
16.46424,34,1482.096097
157.596597,300,1526.420203
153.825893,300,1571.444056
24.666463,52,1579.365368
6.954494,15,1581.662842
125.647859,245,1618.774198
152.467464,300,1663.283896
151.621998,300,1708.962983
145.79188,300,1753.654251
147.182508,300,1800.047544
24.247442,54,1808.26698
8.138454,17,1810.802901
148.591891,300,1856.423541
144.397082,300,1900.904957
143.127131,300,1946.302975
118.686187,258,1984.834305
118.935274,240,2020.520595
13.352083,30,2024.937646
8.318187,18,2027.673409
32.43686,70,2037.999841
142.365787,300,2082.84392
148.331382,300,2127.800232
144.017064,300,2172.673617
141.292791,292,2216.209944
124.972038,264,2256.02611
148.844356,300,2300.932191
121.045338,255,2338.747899
9.276369,19,2341.633814
144.394638,300,2387.425447
20.528553,43,2393.72456
7.380037,15,2395.96333
149.89894,300,2441.785583
146.956568,300,2486.124629
149.343581,300,2531.351983
10.577018,23,2534.886989
149.778271,300,2580.803498
63.57699,128,2599.90451
148.709439,300,2644.99104
149.817136,300,2689.345468
1.993185,5,2690.086188
144.491468,300,2733.146289
151.4459,300,2778.554381
150.432235,300,2821.964105
148.951253,300,2863.811168
150.32687,300,2906.988342
70.594839,147,2928.500112
149.559815,300,2971.441822
151.285854,300,3014.530885
146.875342,300,3059.63447
150.16333,300,3104.090774
5.723673,13,3106.049703
65.687421,141,3127.148382
149.300568,300,3171.985051
151.396497,300,3217.347587
148.470228,300,3265.630763
147.880273,300,3311.836149
39.437648,79,3324.077149
18.439714,36,3329.507606
145.236174,300,3375.008497
144.850149,300,3420.802474
123.010172,251,3459.152749
148.554523,300,3504.18166
154.99371,300,3552.400437
32.909765,70,3567.683327
115.441551,235,3612.520796
146.191552,300,3670.887166
143.273601,300,3729.346057
154.652197,300,3788.059305
151.365305,300,3846.036897
146.316742,300,3904.042887
148.573207,300,3962.953384
52.56347,113,3984.713151
146.160422,300,4042.89393
109.438731,220,4085.649201
145.250083,300,4143.686811
66.46379,140,4171.649919
151.114304,300,4230.479427
152.771753,300,4290.372635
150.71088,300,4349.157303
147.446619,300,4408.729559
146.397438,300,4467.611235
51.17961,107,4488.247746
110.197906,228,4532.758642
158.032423,300,4592.323986
31.96522,71,4606.401697
26.33732,58,4617.701935
20.992442,47,4626.952951
37.781933,85,4643.765706
55.797046,126,4668.370003
41.443632,93,4686.502129
19.366025,44,4695.232357
31.165332,70,4709.041034
31.510991,70,4722.820142
38.811897,87,4739.69019
31.870081,72,4753.79628
25.037491,57,4765.097774
85.411069,178,4800.37982
31.505894,71,4814.256593
23.699871,54,4824.826223
20.833817,47,4834.312196
19.599147,45,4843.39506
19.293082,44,4852.56955
23.255348,53,4864.276934
18.337408,42,4873.731825
18.799353,43,4884.383727
18.98455,43,4907.152205
21.277985,48,4931.059262
19.33235,44,4948.286112
20.236281,45,4966.871576
18.364081,42,4976.355593
21.870019,50,4989.345678
18.548504,42,4999.149575
22.281883,50,5008.939533
17.993264,41,5017.284086
16.919041,39,5025.040986
18.222222,42,5033.415951
20.988388,48,5043.387064
18.241885,42,5051.763618
21.527092,49,5061.82389
18.94336,43,5070.673489
22.666667,52,5081.05033
20.055775,46,5090.327761
58.173205,128,5115.329206
19.77295,45,5124.384067
21.890723,50,5134.306471
28.570892,65,5147.221547
26.339745,60,5159.134178
22.08969,50,5169.074848
40.043077,88,5186.194806
29.842148,68,5199.578014
26.331363,60,5211.566842
24.0,55,5222.663912
22.987091,52,5232.906767
23.746886,54,5243.664427
27.600958,63,5256.134686
24.177287,55,5267.10904
29.500811,67,5280.814723
32.74561,74,5295.472724
34.490904,78,5311.151412
33.858599,76,5326.771407
39.573761,90,5344.988756
37.365868,85,5362.141896
165.548735,300,5422.535508
164.628807,300,5483.780664
152.944751,300,5544.535037
142.686104,300,5605.165547
139.974266,300,5664.546551
143.455443,300,5724.149319
140.378203,300,5784.380707
139.985547,300,5843.962416
140.686001,300,5903.503037
145.348352,300,5962.615703
88.41065,186,5999.517465
139.838894,300,6058.550561
142.185467,300,6117.607393
142.741313,300,6176.337612
139.350472,300,6233.10296
140.583073,300,6292.123048
